"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000175087",94.88,-0.676,0.091,-7.41,0,0,"1","+",26437663,26448615,"PDIK1L","PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981]","1:26437663-26448615"
"ENSG00000142675",323.831,-0.371,0.071,-5.231,0,0,"1","+",26503893,26516377,"CNKSR1","connector enhancer of kinase suppressor of Ras 1 [Source:HGNC Symbol;Acc:HGNC:19700]","1:26503893-26516377"
"ENSG00000176092",138.805,-0.269,0.09,-2.982,0.003,0.014,"1","-",26648349,26670576,"AIM1L","absent in melanoma 1-like [Source:HGNC Symbol;Acc:HGNC:17295]","1:26648349-26670576"
"ENSG00000131914",178.332,-1.071,0.073,-14.605,0,0,"1","+",26737268,26756213,"LIN28A","lin-28 homolog A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:15986]","1:26737268-26756213"
"ENSG00000117676",725.696,0.71,0.043,16.614,0,0,"1","+",26856251,26873474,"RPS6KA1","ribosomal protein S6 kinase, 90kDa, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:10430]","1:26856251-26873474"
"ENSG00000117713",583.64,0.58,0.055,10.455,0,0,"1","+",27022523,27108595,"ARID1A","AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]","1:27022523-27108595"
"ENSG00000204160",250.608,-0.201,0.066,-3.047,0.002,0.011,"1","+",27153200,27184092,"ZDHHC18","zinc finger, DHHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:20712]","1:27153200-27184092"
"ENSG00000175793",637.257,-0.328,0.078,-4.18,0,0,"1","+",27189632,27190947,"SFN","stratifin [Source:HGNC Symbol;Acc:HGNC:10773]","1:27189632-27190947"
"ENSG00000175707",274.177,1.168,0.068,17.103,0,0,"1","-",27276052,27286897,"KDF1","keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]","1:27276052-27286897"
"ENSG00000253368",110.717,1.924,0.109,17.619,0,0,"1","+",27320197,27327389,"TRNP1","TMF1-regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]","1:27320197-27327389"
"ENSG00000158246",1139.068,1.317,0.06,21.904,0,0,"1","-",27331510,27339327,"FAM46B","family with sequence similarity 46 member B [Source:HGNC Symbol;Acc:HGNC:28273]","1:27331510-27339327"
"ENSG00000090020",704.226,-0.278,0.054,-5.165,0,0,"1","-",27425305,27430513,"SLC9A1","solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1 [Source:HGNC Symbol;Acc:HGNC:11071]","1:27425305-27430513"
"ENSG00000142765",734.717,-0.323,0.064,-5.037,0,0,"1","+",27668512,27680421,"SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]","1:27668512-27680421"
"ENSG00000142733",259.895,0.413,0.072,5.715,0,0,"1","-",27681674,27682962,"MAP3K6","mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]","1:27681674-27682962"
"ENSG00000174950",37.725,0.929,0.155,5.977,0,0,"1","-",27705665,27709793,"CD164L2","CD164 sialomucin-like 2 [Source:HGNC Symbol;Acc:HGNC:32043]","1:27705665-27709793"
"ENSG00000181773",4.442,0.884,0.26,3.395,0.001,0.004,"1","+",27719147,27722318,"GPR3","G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]","1:27719147-27722318"
"ENSG00000126705",432.708,0.483,0.064,7.539,0,0,"1","-",27860545,27930102,"AHDC1","AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]","1:27860545-27930102"
"ENSG00000117758",287.7,0.274,0.065,4.199,0,0,"1","+",28099693,28150963,"STX12","syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]","1:28099693-28150963"
"ENSG00000130768",493.757,0.795,0.052,15.322,0,0,"1","+",28261503,28285668,"SMPDL3B","sphingomyelin phosphodiesterase acid-like 3B [Source:HGNC Symbol;Acc:HGNC:21416]","1:28261503-28285668"
"ENSG00000227050",105.246,0.78,0.102,7.623,0,0,"1","-",28265385,28286704,"RP11-460I13.2","","1:28265385-28286704"
"ENSG00000158156",70.412,0.49,0.099,4.94,0,0,"1","+",28285972,28294607,"XKR8","X-linked Kx blood group related 8 [Source:HGNC Symbol;Acc:HGNC:25508]","1:28285972-28294607"
"ENSG00000158161",241.565,0.191,0.064,2.998,0.003,0.013,"1","-",28296854,28415207,"EYA3","EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]","1:28296854-28415207"
"ENSG00000198492",750.537,0.141,0.037,3.794,0,0.001,"1","+",29063132,29069383,"YTHDF2","YTH N(6)-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]","1:29063132-29069383"
"ENSG00000253304",41.932,0.363,0.137,2.649,0.008,0.034,"1","-",29445939,29450447,"TMEM200B","transmembrane protein 200B [Source:HGNC Symbol;Acc:HGNC:33785]","1:29445939-29450447"
"ENSG00000116350",664.957,-0.201,0.055,-3.63,0,0.002,"1","-",29474254,29508499,"SRSF4","serine/arginine-rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]","1:29474254-29508499"
"ENSG00000121766",268.013,0.355,0.061,5.834,0,0,"1","+",31769841,31837783,"ZCCHC17","zinc finger, CCHC domain containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]","1:31769841-31837783"
"ENSG00000229044",41.769,0.373,0.124,3.012,0.003,0.012,"1","-",31805913,31819646,"RP11-266K22.2","","1:31805913-31819646"
"ENSG00000121753",883.019,-0.189,0.045,-4.185,0,0,"1","-",32192717,32196906,"ADGRB2","adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]","1:32192717-32196906"
"ENSG00000134668",435.858,-0.226,0.085,-2.651,0.008,0.033,"1","-",32256022,32281623,"SPOCD1","SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]","1:32256022-32281623"
"ENSG00000184007",4886.774,0.156,0.044,3.541,0,0.002,"1","-",32372021,32385084,"PTP4A2","protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]","1:32372021-32385084"
"ENSG00000084652",925.004,-0.09,0.035,-2.567,0.01,0.041,"1","+",32645286,32663886,"TXLNA","taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]","1:32645286-32663886"
"ENSG00000116478",1308.206,-0.141,0.032,-4.388,0,0,"1","+",32757686,32799236,"HDAC1","histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]","1:32757686-32799236"
"ENSG00000175130",870.116,0.236,0.052,4.498,0,0,"1","-",32799432,32801980,"MARCKSL1","MARCKS-like 1 [Source:HGNC Symbol;Acc:HGNC:7142]","1:32799432-32801980"
"ENSG00000160058",768.39,0.253,0.05,5.089,0,0,"1","-",32830703,32860049,"BSDC1","BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]","1:32830703-32860049"
"ENSG00000162522",2942.816,-0.275,0.048,-5.738,0,0,"1","+",33207485,33240571,"KIAA1522","KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]","1:33207485-33240571"
"ENSG00000116497",302.607,-0.16,0.056,-2.828,0.005,0.021,"1","+",33282367,33292090,"S100PBP","S100P binding protein [Source:HGNC Symbol;Acc:HGNC:25768]","1:33282367-33292090"
"ENSG00000116514",136.058,-0.304,0.077,-3.928,0,0.001,"1","-",33402045,33430286,"RNF19B","ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]","1:33402045-33430286"
"ENSG00000004455",962.125,0.088,0.033,2.693,0.007,0.03,"1","-",33473584,33502471,"AK2","adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]","1:33473584-33502471"
"ENSG00000116525",111.232,-0.591,0.082,-7.211,0,0,"1","-",33611002,33647267,"TRIM62","tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]","1:33611002-33647267"
"ENSG00000160094",56.678,-0.605,0.104,-5.812,0,0,"1","+",33722145,33746015,"ZNF362","zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]","1:33722145-33746015"
"ENSG00000225313",8.851,1.018,0.225,4.525,0,0,"1","+",33772966,33791499,"RP11-415J8.3","","1:33772966-33791499"
"ENSG00000134686",532.922,0.839,0.056,14.872,0,0,"1","-",33789223,33841194,"PHC2","polyhomeotic homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3183]","1:33789223-33841194"
"ENSG00000189280",9.672,-1.03,0.215,-4.795,0,0,"1","+",35220647,35224113,"GJB5","gap junction protein beta 5 [Source:HGNC Symbol;Acc:HGNC:4287]","1:35220647-35224113"
"ENSG00000116560",3278.942,0.281,0.043,6.608,0,0,"1","-",35641978,35643262,"SFPQ","splicing factor proline/glutamine-rich [Source:HGNC Symbol;Acc:HGNC:10774]","1:35641978-35643262"
"ENSG00000146463",605.301,0.645,0.064,10.089,0,0,"1","+",35734567,35887545,"ZMYM4","zinc finger, MYM-type 4 [Source:HGNC Symbol;Acc:HGNC:13055]","1:35734567-35887545"
"ENSG00000227409",15.718,0.863,0.19,4.537,0,0,"1","-",35824422,35831678,"ZMYM4-AS1","ZMYM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40624]","1:35824422-35831678"
"ENSG00000126067",955.518,0.231,0.052,4.467,0,0,"1","-",36067184,36107445,"PSMB2","proteasome subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]","1:36067184-36107445"
"ENSG00000092853",167.679,-0.318,0.084,-3.768,0,0.001,"1","-",36185818,36235568,"CLSPN","claspin [Source:HGNC Symbol;Acc:HGNC:19715]","1:36185818-36235568"
"ENSG00000134698",117.021,-0.274,0.092,-2.977,0.003,0.014,"1","+",36273772,36323491,"AGO4","argonaute 4, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:18424]","1:36273772-36323491"
"ENSG00000116863",310.01,0.228,0.071,3.223,0.001,0.007,"1","+",36554475,36559533,"ADPRHL2","ADP-ribosylhydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:21304]","1:36554475-36559533"
"ENSG00000054116",376.247,0.223,0.06,3.704,0,0.001,"1","-",36602172,36615070,"TRAPPC3","trafficking protein particle complex 3 [Source:HGNC Symbol;Acc:HGNC:19942]","1:36602172-36615070"
"ENSG00000116871",727.844,0.173,0.053,3.262,0.001,0.006,"1","+",36621179,36640609,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]","1:36621179-36640609"
"ENSG00000054118",1249.959,0.154,0.045,3.462,0.001,0.003,"1","+",36690016,36770958,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]","1:36690016-36770958"
"ENSG00000196182",509.179,0.163,0.041,3.936,0,0.001,"1","-",36805224,36826941,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]","1:36805224-36826941"
"ENSG00000181817",131.229,0.272,0.082,3.328,0.001,0.005,"1","-",36856838,36863488,"LSM10","LSM10, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:17562]","1:36856838-36863488"
"ENSG00000233621",68.452,0.758,0.119,6.356,0,0,"1","-",37920479,37940012,"LINC01137","long intergenic non-protein coding RNA 1137 [Source:HGNC Symbol;Acc:HGNC:49453]","1:37920479-37940012"
"ENSG00000163874",433.764,2.755,0.083,33.304,0,0,"1","+",37940152,37949980,"ZC3H12A","zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]","1:37940152-37949980"
"ENSG00000163875",708.237,1.042,0.049,21.174,0,0,"1","-",37958175,37980364,"MEAF6","MYST/Esa1-associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]","1:37958175-37980364"
"ENSG00000163877",250.842,0.598,0.06,10.009,0,0,"1","-",38000049,38019903,"SNIP1","Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]","1:38000049-38019903"
"ENSG00000163879",839.431,0.848,0.043,19.921,0,0,"1","+",38022519,38032458,"DNALI1","dynein, axonemal, light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]","1:38022519-38032458"
"ENSG00000134697",514.933,0.293,0.047,6.258,0,0,"1","-",38032416,38033716,"GNL2","guanine nucleotide binding protein-like 2 (nucleolar) [Source:HGNC Symbol;Acc:HGNC:29925]","1:38032416-38033716"
"ENSG00000116922",214.127,0.385,0.069,5.571,0,0,"1","-",38147241,38156192,"C1orf109","chromosome 1 open reading frame 109 [Source:HGNC Symbol;Acc:HGNC:26039]","1:38147241-38156192"
"ENSG00000196449",195.555,0.463,0.078,5.969,0,0,"1","-",38268615,38273857,"YRDC","yrdC N(6)-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]","1:38268615-38273857"
"ENSG00000197982",638.33,0.248,0.068,3.628,0,0.002,"1","+",38272650,38275124,"C1orf122","chromosome 1 open reading frame 122 [Source:HGNC Symbol;Acc:HGNC:24789]","1:38272650-38275124"
"ENSG00000188786",349.97,0.889,0.084,10.632,0,0,"1","-",38275238,38325292,"MTF1","metal-regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]","1:38275238-38325292"
"ENSG00000183386",64.214,0.548,0.109,5.03,0,0,"1","-",38462441,38471174,"FHL3","four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]","1:38462441-38471174"
"ENSG00000183520",324.494,0.153,0.053,2.884,0.004,0.018,"1","+",38474929,38484781,"UTP11L","UTP11-like, U3 small nucleolar ribonucleoprotein (yeast) [Source:HGNC Symbol;Acc:HGNC:24329]","1:38474929-38484781"
"ENSG00000185668",1.68,1.283,0.258,4.965,0,0,"1","-",38509522,38512450,"POU3F1","POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]","1:38509522-38512450"
"ENSG00000116954",491.915,0.385,0.047,8.196,0,0,"1","-",39303869,39325495,"RRAGC","Ras-related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]","1:39303869-39325495"
"ENSG00000214114",235.962,0.336,0.06,5.569,0,0,"1","-",39328635,39339777,"MYCBP","MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]","1:39328635-39339777"
"ENSG00000158315",53.111,-0.312,0.109,-2.868,0.004,0.019,"1","-",39351478,39407456,"RHBDL2","rhomboid, veinlet-like 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16083]","1:39351478-39407456"
"ENSG00000127603",258.71,-0.205,0.074,-2.782,0.005,0.024,"1","+",39546987,39568653,"MACF1","microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]","1:39546987-39568653"
"ENSG00000182109",72.813,-0.363,0.126,-2.874,0.004,0.018,"1","-",39987951,39990548,"RP11-69E11.4","","1:39987951-39990548"
"ENSG00000090621",2056.886,0.489,0.029,16.609,0,0,"1","-",40026487,40027682,"PABPC4","poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]","1:40026487-40027682"
"ENSG00000228060",196.455,0.481,0.064,7.513,0,0,"1","+",40030831,40038875,"RP11-69E11.8","","1:40030831-40038875"
"ENSG00000116985",98.757,-0.355,0.087,-4.097,0,0,"1","-",40222853,40254533,"BMP8B","bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]","1:40222853-40254533"
"ENSG00000043514",227.39,0.383,0.065,5.887,0,0,"1","-",40306722,40349163,"TRIT1","tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]","1:40306722-40349163"
"ENSG00000116990",129.013,0.767,0.078,9.876,0,0,"1","-",40361097,40367685,"MYCL","v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog [Source:HGNC Symbol;Acc:HGNC:7555]","1:40361097-40367685"
"ENSG00000236546",12.308,0.537,0.202,2.662,0.008,0.033,"1","+",40363416,40364770,"RP1-118J21.5","","1:40363416-40364770"
"ENSG00000168389",14.965,0.967,0.193,5.018,0,0,"1","+",40420801,40435638,"MFSD2A","major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]","1:40420801-40435638"
"ENSG00000131236",1965.38,0.115,0.033,3.46,0.001,0.003,"1","+",40505904,40538321,"CAP1","CAP, adenylate cyclase-associated protein 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:20040]","1:40505904-40538321"
"ENSG00000084070",396.932,0.412,0.049,8.48,0,0,"1","+",40810521,40879912,"SMAP2","small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]","1:40810521-40879912"
"ENSG00000117016",59.735,0.439,0.117,3.752,0,0.001,"1","-",41086350,41131329,"RIMS3","regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292]","1:41086350-41131329"
"ENSG00000272145",34.305,-0.398,0.151,-2.637,0.008,0.035,"1","-",41156051,41157738,"NFYC-AS1","NFYC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49451]","1:41156051-41157738"
"ENSG00000066136",263.907,-0.266,0.057,-4.659,0,0,"1","+",41157319,41224120,"NFYC","nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]","1:41157319-41224120"
"ENSG00000117013",44.681,0.372,0.122,3.052,0.002,0.011,"1","+",41249683,41306124,"KCNQ4","potassium channel, voltage gated KQT-like subfamily Q, member 4 [Source:HGNC Symbol;Acc:HGNC:6298]","1:41249683-41306124"
"ENSG00000179862",1634.796,2.146,0.125,17.152,0,0,"1","-",41326728,41328018,"CITED4","Cbp/p300-interacting transactivator, with Glu/Asp rich carboxy-terminal domain, 4 [Source:HGNC Symbol;Acc:HGNC:18696]","1:41326728-41328018"
"ENSG00000171793",438.324,0.315,0.052,6.082,0,0,"1","+",41445006,41478235,"CTPS1","CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]","1:41445006-41478235"
"ENSG00000204060",44.488,-0.794,0.131,-6.043,0,0,"1","+",41827593,41849262,"FOXO6","forkhead box O6 [Source:HGNC Symbol;Acc:HGNC:24814]","1:41827593-41849262"
"ENSG00000127129",2.466,-1.503,0.265,-5.68,0,0,"1","-",41944445,41950342,"EDN2","endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]","1:41944445-41950342"
"ENSG00000127124",132.615,0.254,0.074,3.445,0.001,0.003,"1","-",41972035,42384169,"HIVEP3","human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561]","1:41972035-42384169"
"ENSG00000198815",455.123,-0.197,0.068,-2.91,0.004,0.017,"1","-",42642209,42655480,"FOXJ3","forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]","1:42642209-42655480"
"ENSG00000164010",157.351,-0.204,0.08,-2.561,0.01,0.042,"1","+",43282794,43310654,"ERMAP","erythroblast membrane-associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]","1:43282794-43310654"
"ENSG00000117394",589.649,1.184,0.05,23.568,0,0,"1","-",43391051,43424501,"SLC2A1","solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11005]","1:43391051-43424501"
"ENSG00000117395",599.867,0.171,0.051,3.341,0.001,0.005,"1","-",43629845,43638241,"EBNA1BP2","EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]","1:43629845-43638241"
"ENSG00000179178",271.805,-0.268,0.073,-3.676,0,0.001,"1","+",43735664,43739673,"TMEM125","transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]","1:43735664-43739673"
"ENSG00000253313",116.87,-0.22,0.076,-2.884,0.004,0.018,"1","-",43747553,43751250,"C1orf210","chromosome 1 open reading frame 210 [Source:HGNC Symbol;Acc:HGNC:28755]","1:43747553-43751250"
"ENSG00000066322",1213.293,0.508,0.041,12.291,0,0,"1","-",43829067,43833689,"ELOVL1","ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]","1:43829067-43833689"
"ENSG00000198198",455.781,-0.179,0.057,-3.131,0.002,0.009,"1","+",43855552,43872565,"SZT2","seizure threshold 2 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:29040]","1:43855552-43872565"
"ENSG00000178922",108.602,-0.264,0.097,-2.706,0.007,0.029,"1","-",43916823,43917411,"HYI","hydroxypyruvate isomerase (putative) [Source:HGNC Symbol;Acc:HGNC:26948]","1:43916823-43917411"
"ENSG00000066135",408.729,-0.269,0.061,-4.44,0,0,"1","+",44115828,44171186,"KDM4A","lysine (K)-specific demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]","1:44115828-44171186"
"ENSG00000236200",83.36,-0.229,0.092,-2.496,0.013,0.049,"1","-",44165435,44173809,"KDM4A-AS1","KDM4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40528]","1:44165435-44173809"
"ENSG00000117407",206.757,0.723,0.069,10.51,0,0,"1","+",44398991,44402913,"ARTN","artemin [Source:HGNC Symbol;Acc:HGNC:727]","1:44398991-44402913"
"ENSG00000117408",621.287,0.223,0.048,4.633,0,0,"1","+",44412610,44433694,"IPO13","importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]","1:44412610-44433694"
"ENSG00000132768",253.406,0.252,0.066,3.841,0,0.001,"1","+",44435671,44436685,"DPH2","DPH2 homolog [Source:HGNC Symbol;Acc:HGNC:3004]","1:44435671-44436685"
"ENSG00000159214",180.01,0.268,0.081,3.312,0.001,0.005,"1","+",44457030,44462196,"CCDC24","coiled-coil domain containing 24 [Source:HGNC Symbol;Acc:HGNC:28688]","1:44457030-44462196"
"ENSG00000230615",83,-0.323,0.1,-3.236,0.001,0.006,"1","+",44501797,44516788,"RP5-1198O20.4","","1:44501797-44516788"
"ENSG00000271647",134.997,-0.297,0.096,-3.077,0.002,0.01,"1","-",44568977,44570375,"KRT8P47","keratin 8 pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:44461]","1:44568977-44570375"
"ENSG00000142945",641.538,-0.223,0.044,-5.039,0,0,"1","+",45205489,45223643,"KIF2C","kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]","1:45205489-45223643"
"ENSG00000126107",468.204,0.157,0.049,3.182,0.001,0.008,"1","-",45468211,45471260,"HECTD3","HECT domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:26117]","1:45468211-45471260"
"ENSG00000162415",25.117,-0.482,0.173,-2.778,0.005,0.024,"1","-",45482070,45672228,"ZSWIM5","zinc finger, SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]","1:45482070-45672228"
"ENSG00000070759",86.898,-0.811,0.088,-9.191,0,0,"1","-",45809554,45923471,"TESK2","testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]","1:45809554-45923471"
"ENSG00000117448",557.717,-0.187,0.064,-2.923,0.003,0.016,"1","+",46016214,46035721,"AKR1A1","aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:HGNC Symbol;Acc:HGNC:380]","1:46016214-46035721"
"ENSG00000159592",704.824,-0.253,0.043,-5.944,0,0,"1","-",46092975,46101396,"GPBP1L1","GC-rich promoter binding protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:28843]","1:46092975-46101396"
"ENSG00000086015",830.397,-0.13,0.042,-3.117,0.002,0.009,"1","+",46252658,46383181,"MAST2","microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]","1:46252658-46383181"
"ENSG00000117461",466.761,-1.69,0.066,-25.534,0,0,"1","-",46505811,46598314,"PIK3R3","phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981]","1:46505811-46598314"
"ENSG00000117480",300.12,0.694,0.078,8.881,0,0,"1","+",46859936,46879517,"FAAH","fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]","1:46859936-46879517"
"ENSG00000269956",32.972,-0.375,0.132,-2.831,0.005,0.021,"1","+",47004367,47035927,"MKNK1-AS1","MKNK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44129]","1:47004367-47035927"
"ENSG00000154198",48.9,0.564,0.125,4.494,0,0,"1","-",47308766,47366109,"CYP4Z2P","cytochrome P450 family 4 subfamily Z member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:24426]","1:47308766-47366109"
"ENSG00000186377",88.546,0.58,0.095,6.08,0,0,"1","+",47427035,47516422,"CYP4X1","cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]","1:47427035-47516422"
