"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000128268",18.95,-0.259,0.069,-3.734,0,0.01,"22","+",39853348,39888199,"MGAT3","mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]","22:39853348-39888199"
"ENSG00000196588",509.358,0.343,0.048,7.181,0,0,"22","-",40806284,41032689,"MKL1","megakaryoblastic leukemia (translocation) 1 [Source:HGNC Symbol;Acc:HGNC:14334]","22:40806284-41032689"
"ENSG00000183569",73.514,0.359,0.073,4.913,0,0,"22","+",42949622,42954418,"SERHL2","serine hydrolase-like 2 [Source:HGNC Symbol;Acc:HGNC:29446]","22:42949622-42954418"
"ENSG00000100266",803.118,0.218,0.062,3.528,0,0.02,"22","-",43231417,43272213,"PACSIN2","protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:HGNC:8571]","22:43231417-43272213"
"ENSG00000142149",54.198,0.282,0.075,3.765,0,0.009,"21","+",33245627,33376377,"HUNK","hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]","21:33245627-33376377"
"ENSG00000159200",147.246,0.293,0.063,4.644,0,0,"21","-",35885439,35893881,"RCAN1","regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]","21:35885439-35893881"
"ENSG00000159216",976.673,0.364,0.056,6.503,0,0,"21","-",36160097,36260987,"RUNX1","runt-related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]","21:36160097-36260987"
"ENSG00000142197",1168.529,0.28,0.058,4.836,0,0,"21","+",37529079,37572743,"DOPEY2","dopey family member 2 [Source:HGNC Symbol;Acc:HGNC:1291]","21:37529079-37572743"
"ENSG00000183778",91.615,-0.285,0.077,-3.695,0,0.011,"21","+",40928368,41045064,"B3GALT5","Beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]","21:40928368-41045064"
"ENSG00000183067",16.45,0.253,0.075,3.367,0.001,0.033,"21","+",41117333,41174023,"IGSF5","immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952]","21:41117333-41174023"
"ENSG00000235123",5749.729,-0.151,0.044,-3.423,0.001,0.028,"21","+",41755009,41757285,"DSCAM-AS1","DSCAM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40197]","21:41755009-41757285"
"ENSG00000142178",391.072,0.864,0.065,13.323,0,0,"21","-",44834394,44847008,"SIK1","salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]","21:44834394-44847008"
