"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000253368",110.717,1.74,0.11,15.833,0,0,"1","+",27320197,27327389,"TRNP1","TMF1-regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]","1:27320197-27327389"
"ENSG00000158246",1139.068,1.29,0.06,21.467,0,0,"1","-",27331510,27339327,"FAM46B","family with sequence similarity 46 member B [Source:HGNC Symbol;Acc:HGNC:28273]","1:27331510-27339327"
"ENSG00000090020",704.226,-0.247,0.054,-4.61,0,0,"1","-",27425305,27430513,"SLC9A1","solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1 [Source:HGNC Symbol;Acc:HGNC:11071]","1:27425305-27430513"
"ENSG00000142765",734.717,-0.338,0.064,-5.28,0,0,"1","+",27668512,27680421,"SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]","1:27668512-27680421"
"ENSG00000142733",259.895,0.362,0.072,5.01,0,0,"1","-",27681674,27682962,"MAP3K6","mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]","1:27681674-27682962"
"ENSG00000174950",37.725,0.901,0.155,5.8,0,0,"1","-",27705665,27709793,"CD164L2","CD164 sialomucin-like 2 [Source:HGNC Symbol;Acc:HGNC:32043]","1:27705665-27709793"
"ENSG00000181773",4.442,1.409,0.256,5.501,0,0,"1","+",27719147,27722318,"GPR3","G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]","1:27719147-27722318"
"ENSG00000126705",432.708,0.512,0.064,8.03,0,0,"1","-",27860545,27930102,"AHDC1","AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]","1:27860545-27930102"
"ENSG00000117758",287.7,0.301,0.065,4.621,0,0,"1","+",28099693,28150963,"STX12","syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]","1:28099693-28150963"
"ENSG00000130768",493.757,0.741,0.052,14.275,0,0,"1","+",28261503,28285668,"SMPDL3B","sphingomyelin phosphodiesterase acid-like 3B [Source:HGNC Symbol;Acc:HGNC:21416]","1:28261503-28285668"
"ENSG00000227050",105.246,0.694,0.103,6.767,0,0,"1","-",28265385,28286704,"RP11-460I13.2","","1:28265385-28286704"
"ENSG00000158156",70.412,0.4,0.1,4.015,0,0,"1","+",28285972,28294607,"XKR8","X-linked Kx blood group related 8 [Source:HGNC Symbol;Acc:HGNC:25508]","1:28285972-28294607"
"ENSG00000270605",224.413,-0.263,0.103,-2.565,0.01,0.042,"1","-",28566019,28567964,"RP5-1092A3.4","","1:28566019-28567964"
"ENSG00000204138",669.191,0.166,0.062,2.665,0.008,0.033,"1","+",28696113,28826881,"PHACTR4","phosphatase and actin regulator 4 [Source:HGNC Symbol;Acc:HGNC:25793]","1:28696113-28826881"
"ENSG00000180098",182.79,-0.229,0.067,-3.402,0.001,0.004,"1","+",28879596,28905051,"TRNAU1AP","tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]","1:28879596-28905051"
"ENSG00000198492",750.537,0.134,0.037,3.618,0,0.002,"1","+",29063132,29069383,"YTHDF2","YTH N(6)-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]","1:29063132-29069383"
"ENSG00000116350",664.957,-0.18,0.055,-3.27,0.001,0.006,"1","-",29474254,29508499,"SRSF4","serine/arginine-rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]","1:29474254-29508499"
"ENSG00000121766",268.013,0.326,0.061,5.368,0,0,"1","+",31769841,31837783,"ZCCHC17","zinc finger, CCHC domain containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]","1:31769841-31837783"
"ENSG00000229044",41.769,0.36,0.123,2.92,0.003,0.017,"1","-",31805913,31819646,"RP11-266K22.2","","1:31805913-31819646"
"ENSG00000121753",883.019,-0.174,0.045,-3.853,0,0.001,"1","-",32192717,32196906,"ADGRB2","adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]","1:32192717-32196906"
"ENSG00000184007",4886.774,0.192,0.044,4.368,0,0,"1","-",32372021,32385084,"PTP4A2","protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]","1:32372021-32385084"
"ENSG00000084652",925.004,-0.124,0.035,-3.539,0,0.002,"1","+",32645286,32663886,"TXLNA","taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]","1:32645286-32663886"
"ENSG00000175130",870.116,0.195,0.052,3.711,0,0.001,"1","-",32799432,32801980,"MARCKSL1","MARCKS-like 1 [Source:HGNC Symbol;Acc:HGNC:7142]","1:32799432-32801980"
"ENSG00000160058",768.39,0.265,0.05,5.35,0,0,"1","-",32830703,32860049,"BSDC1","BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]","1:32830703-32860049"
"ENSG00000160062",101.082,-0.218,0.084,-2.588,0.01,0.04,"1","+",33005027,33071540,"ZBTB8A","zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]","1:33005027-33071540"
"ENSG00000162522",2942.816,-0.209,0.048,-4.373,0,0,"1","+",33207485,33240571,"KIAA1522","KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]","1:33207485-33240571"
"ENSG00000116514",136.058,-0.353,0.077,-4.559,0,0,"1","-",33402045,33430286,"RNF19B","ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]","1:33402045-33430286"
"ENSG00000116525",111.232,-0.623,0.082,-7.626,0,0,"1","-",33611002,33647267,"TRIM62","tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]","1:33611002-33647267"
"ENSG00000160094",56.678,-0.597,0.103,-5.784,0,0,"1","+",33722145,33746015,"ZNF362","zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]","1:33722145-33746015"
"ENSG00000225313",8.851,0.825,0.227,3.636,0,0.002,"1","+",33772966,33791499,"RP11-415J8.3","","1:33772966-33791499"
"ENSG00000134686",532.922,0.695,0.057,12.265,0,0,"1","-",33789223,33841194,"PHC2","polyhomeotic homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3183]","1:33789223-33841194"
"ENSG00000189280",9.672,-0.836,0.21,-3.984,0,0,"1","+",35220647,35224113,"GJB5","gap junction protein beta 5 [Source:HGNC Symbol;Acc:HGNC:4287]","1:35220647-35224113"
"ENSG00000188910",3.654,-0.674,0.261,-2.586,0.01,0.04,"1","+",35246789,35251965,"GJB3","gap junction protein beta 3 [Source:HGNC Symbol;Acc:HGNC:4285]","1:35246789-35251965"
"ENSG00000116560",3278.942,0.252,0.043,5.938,0,0,"1","-",35641978,35643262,"SFPQ","splicing factor proline/glutamine-rich [Source:HGNC Symbol;Acc:HGNC:10774]","1:35641978-35643262"
"ENSG00000146463",605.301,0.635,0.064,9.937,0,0,"1","+",35734567,35887545,"ZMYM4","zinc finger, MYM-type 4 [Source:HGNC Symbol;Acc:HGNC:13055]","1:35734567-35887545"
"ENSG00000227409",15.718,0.94,0.189,4.984,0,0,"1","-",35824422,35831678,"ZMYM4-AS1","ZMYM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40624]","1:35824422-35831678"
"ENSG00000126067",955.518,0.185,0.052,3.569,0,0.002,"1","-",36067184,36107445,"PSMB2","proteasome subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]","1:36067184-36107445"
"ENSG00000092853",167.679,-0.218,0.083,-2.614,0.009,0.038,"1","-",36185818,36235568,"CLSPN","claspin [Source:HGNC Symbol;Acc:HGNC:19715]","1:36185818-36235568"
"ENSG00000134698",117.021,-0.316,0.092,-3.436,0.001,0.003,"1","+",36273772,36323491,"AGO4","argonaute 4, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:18424]","1:36273772-36323491"
"ENSG00000054116",376.247,0.166,0.06,2.759,0.006,0.026,"1","-",36602172,36615070,"TRAPPC3","trafficking protein particle complex 3 [Source:HGNC Symbol;Acc:HGNC:19942]","1:36602172-36615070"
"ENSG00000116871",727.844,0.212,0.053,4.004,0,0,"1","+",36621179,36640609,"MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]","1:36621179-36640609"
"ENSG00000054118",1249.959,0.227,0.044,5.1,0,0,"1","+",36690016,36770958,"THRAP3","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]","1:36690016-36770958"
"ENSG00000196182",509.179,0.195,0.041,4.73,0,0,"1","-",36805224,36826941,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]","1:36805224-36826941"
"ENSG00000181817",131.229,0.215,0.082,2.631,0.009,0.036,"1","-",36856838,36863488,"LSM10","LSM10, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:17562]","1:36856838-36863488"
"ENSG00000163873",513.597,0.185,0.068,2.734,0.006,0.028,"1","-",37261127,37499726,"GRIK3","glutamate receptor, ionotropic, kainate 3 [Source:HGNC Symbol;Acc:HGNC:4581]","1:37261127-37499726"
"ENSG00000233621",68.452,0.709,0.119,5.938,0,0,"1","-",37920479,37940012,"LINC01137","long intergenic non-protein coding RNA 1137 [Source:HGNC Symbol;Acc:HGNC:49453]","1:37920479-37940012"
"ENSG00000163874",433.764,2.569,0.083,30.963,0,0,"1","+",37940152,37949980,"ZC3H12A","zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]","1:37940152-37949980"
"ENSG00000163875",708.237,1.06,0.049,21.59,0,0,"1","-",37958175,37980364,"MEAF6","MYST/Esa1-associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]","1:37958175-37980364"
"ENSG00000163877",250.842,0.591,0.06,9.924,0,0,"1","-",38000049,38019903,"SNIP1","Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]","1:38000049-38019903"
"ENSG00000163879",839.431,0.736,0.043,17.223,0,0,"1","+",38022519,38032458,"DNALI1","dynein, axonemal, light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]","1:38022519-38032458"
"ENSG00000134697",514.933,0.282,0.047,6.041,0,0,"1","-",38032416,38033716,"GNL2","guanine nucleotide binding protein-like 2 (nucleolar) [Source:HGNC Symbol;Acc:HGNC:29925]","1:38032416-38033716"
"ENSG00000116922",214.127,0.283,0.069,4.08,0,0,"1","-",38147241,38156192,"C1orf109","chromosome 1 open reading frame 109 [Source:HGNC Symbol;Acc:HGNC:26039]","1:38147241-38156192"
"ENSG00000134690",684.485,-0.115,0.039,-2.947,0.003,0.015,"1","+",38158089,38175391,"CDCA8","cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]","1:38158089-38175391"
"ENSG00000196449",195.555,0.388,0.078,4.988,0,0,"1","-",38268615,38273857,"YRDC","yrdC N(6)-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]","1:38268615-38273857"
"ENSG00000197982",638.33,0.188,0.068,2.744,0.006,0.027,"1","+",38272650,38275124,"C1orf122","chromosome 1 open reading frame 122 [Source:HGNC Symbol;Acc:HGNC:24789]","1:38272650-38275124"
"ENSG00000188786",349.97,0.913,0.083,10.935,0,0,"1","-",38275238,38325292,"MTF1","metal-regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]","1:38275238-38325292"
"ENSG00000183386",64.214,0.545,0.109,5.021,0,0,"1","-",38462441,38471174,"FHL3","four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]","1:38462441-38471174"
"ENSG00000185668",1.68,0.725,0.255,2.84,0.005,0.021,"1","-",38509522,38512450,"POU3F1","POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]","1:38509522-38512450"
"ENSG00000116954",491.915,0.388,0.047,8.291,0,0,"1","-",39303869,39325495,"RRAGC","Ras-related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]","1:39303869-39325495"
"ENSG00000214114",235.962,0.31,0.06,5.139,0,0,"1","-",39328635,39339777,"MYCBP","MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]","1:39328635-39339777"
"ENSG00000158315",53.111,-0.406,0.109,-3.713,0,0.001,"1","-",39351478,39407456,"RHBDL2","rhomboid, veinlet-like 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16083]","1:39351478-39407456"
"ENSG00000182109",72.813,-0.365,0.126,-2.896,0.004,0.018,"1","-",39987951,39990548,"RP11-69E11.4","","1:39987951-39990548"
"ENSG00000090621",2056.886,0.452,0.029,15.349,0,0,"1","-",40026487,40027682,"PABPC4","poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]","1:40026487-40027682"
"ENSG00000228060",196.455,0.493,0.064,7.751,0,0,"1","+",40030831,40038875,"RP11-69E11.8","","1:40030831-40038875"
"ENSG00000261798",6.059,-0.661,0.239,-2.765,0.006,0.025,"1","+",40254647,40255843,"RP1-118J21.25","","1:40254647-40255843"
"ENSG00000043514",227.39,0.357,0.065,5.501,0,0,"1","-",40306722,40349163,"TRIT1","tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]","1:40306722-40349163"
"ENSG00000116990",129.013,0.691,0.078,8.883,0,0,"1","-",40361097,40367685,"MYCL","v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog [Source:HGNC Symbol;Acc:HGNC:7555]","1:40361097-40367685"
"ENSG00000236546",12.308,0.685,0.199,3.446,0.001,0.003,"1","+",40363416,40364770,"RP1-118J21.5","","1:40363416-40364770"
"ENSG00000168389",14.965,0.992,0.192,5.174,0,0,"1","+",40420801,40435638,"MFSD2A","major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]","1:40420801-40435638"
"ENSG00000131236",1965.38,0.119,0.033,3.578,0,0.002,"1","+",40505904,40538321,"CAP1","CAP, adenylate cyclase-associated protein 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:20040]","1:40505904-40538321"
"ENSG00000084073",871.607,0.223,0.06,3.692,0,0.001,"1","+",40723778,40759856,"ZMPSTE24","zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]","1:40723778-40759856"
"ENSG00000084070",396.932,0.452,0.048,9.354,0,0,"1","+",40810521,40879912,"SMAP2","small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]","1:40810521-40879912"
"ENSG00000117016",59.735,0.419,0.117,3.588,0,0.002,"1","-",41086350,41131329,"RIMS3","regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292]","1:41086350-41131329"
"ENSG00000066136",263.907,-0.33,0.057,-5.769,0,0,"1","+",41157319,41224120,"NFYC","nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]","1:41157319-41224120"
"ENSG00000179862",1634.796,2.068,0.125,16.525,0,0,"1","-",41326728,41328018,"CITED4","Cbp/p300-interacting transactivator, with Glu/Asp rich carboxy-terminal domain, 4 [Source:HGNC Symbol;Acc:HGNC:18696]","1:41326728-41328018"
"ENSG00000171793",438.324,0.358,0.052,6.941,0,0,"1","+",41445006,41478235,"CTPS1","CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]","1:41445006-41478235"
"ENSG00000204060",44.488,-0.777,0.13,-5.954,0,0,"1","+",41827593,41849262,"FOXO6","forkhead box O6 [Source:HGNC Symbol;Acc:HGNC:24814]","1:41827593-41849262"
"ENSG00000127129",2.466,-0.99,0.266,-3.727,0,0.001,"1","-",41944445,41950342,"EDN2","endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]","1:41944445-41950342"
"ENSG00000127124",132.615,0.225,0.074,3.048,0.002,0.012,"1","-",41972035,42384169,"HIVEP3","human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561]","1:41972035-42384169"
"ENSG00000117385",188.281,-0.214,0.064,-3.362,0.001,0.004,"1","-",43212005,43232755,"P3H1","prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]","1:43212005-43232755"
"ENSG00000164010",157.351,-0.255,0.08,-3.194,0.001,0.008,"1","+",43282794,43310654,"ERMAP","erythroblast membrane-associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]","1:43282794-43310654"
"ENSG00000117394",589.649,1.146,0.05,22.822,0,0,"1","-",43391051,43424501,"SLC2A1","solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11005]","1:43391051-43424501"
"ENSG00000179178",271.805,-0.289,0.073,-3.969,0,0.001,"1","+",43735664,43739673,"TMEM125","transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]","1:43735664-43739673"
"ENSG00000253313",116.87,-0.241,0.076,-3.17,0.002,0.008,"1","-",43747553,43751250,"C1orf210","chromosome 1 open reading frame 210 [Source:HGNC Symbol;Acc:HGNC:28755]","1:43747553-43751250"
"ENSG00000066322",1213.293,0.405,0.041,9.777,0,0,"1","-",43829067,43833689,"ELOVL1","ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]","1:43829067-43833689"
"ENSG00000066135",408.729,-0.257,0.06,-4.267,0,0,"1","+",44115828,44171186,"KDM4A","lysine (K)-specific demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]","1:44115828-44171186"
"ENSG00000236200",83.36,-0.338,0.092,-3.658,0,0.002,"1","-",44165435,44173809,"KDM4A-AS1","KDM4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40528]","1:44165435-44173809"
"ENSG00000117407",206.757,0.676,0.069,9.815,0,0,"1","+",44398991,44402913,"ARTN","artemin [Source:HGNC Symbol;Acc:HGNC:727]","1:44398991-44402913"
"ENSG00000117408",621.287,0.247,0.048,5.173,0,0,"1","+",44412610,44433694,"IPO13","importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]","1:44412610-44433694"
"ENSG00000230615",83,-0.327,0.099,-3.292,0.001,0.006,"1","+",44501797,44516788,"RP5-1198O20.4","","1:44501797-44516788"
"ENSG00000271647",134.997,-0.314,0.096,-3.257,0.001,0.006,"1","-",44568977,44570375,"KRT8P47","keratin 8 pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:44461]","1:44568977-44570375"
"ENSG00000126106",120.707,-0.213,0.078,-2.734,0.006,0.028,"1","-",45100909,45140131,"TMEM53","transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186]","1:45100909-45140131"
"ENSG00000198520",10.491,-0.624,0.21,-2.976,0.003,0.014,"1","+",45140363,45190146,"C1orf228","chromosome 1 open reading frame 228 [Source:HGNC Symbol;Acc:HGNC:34345]","1:45140363-45190146"
"ENSG00000142945",641.538,-0.187,0.044,-4.239,0,0,"1","+",45205489,45223643,"KIF2C","kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]","1:45205489-45223643"
"ENSG00000126107",468.204,0.152,0.049,3.08,0.002,0.011,"1","-",45468211,45471260,"HECTD3","HECT domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:26117]","1:45468211-45471260"
"ENSG00000162415",25.117,-0.586,0.174,-3.362,0.001,0.004,"1","-",45482070,45672228,"ZSWIM5","zinc finger, SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]","1:45482070-45672228"
"ENSG00000070759",86.898,-0.671,0.086,-7.822,0,0,"1","-",45809554,45923471,"TESK2","testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]","1:45809554-45923471"
"ENSG00000132763",100.81,0.247,0.083,2.99,0.003,0.014,"1","+",45965724,45976739,"MMACHC","methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria [Source:HGNC Symbol;Acc:HGNC:24525]","1:45965724-45976739"
"ENSG00000117448",557.717,-0.192,0.064,-2.998,0.003,0.013,"1","+",46016214,46035721,"AKR1A1","aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:HGNC Symbol;Acc:HGNC:380]","1:46016214-46035721"
"ENSG00000132780",1083.183,-0.114,0.041,-2.745,0.006,0.027,"1","+",46049517,46080803,"NASP","nuclear autoantigenic sperm protein (histone-binding) [Source:HGNC Symbol;Acc:HGNC:7644]","1:46049517-46080803"
"ENSG00000159588",15.289,-0.468,0.178,-2.63,0.009,0.036,"1","-",46085715,46089673,"CCDC17","coiled-coil domain containing 17 [Source:HGNC Symbol;Acc:HGNC:26574]","1:46085715-46089673"
"ENSG00000159592",704.824,-0.202,0.042,-4.767,0,0,"1","-",46092975,46101396,"GPBP1L1","GC-rich promoter binding protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:28843]","1:46092975-46101396"
"ENSG00000086015",830.397,-0.135,0.042,-3.25,0.001,0.006,"1","+",46252658,46383181,"MAST2","microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]","1:46252658-46383181"
"ENSG00000117461",466.761,-1.461,0.065,-22.505,0,0,"1","-",46505811,46598314,"PIK3R3","phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981]","1:46505811-46598314"
"ENSG00000085998",672.26,-0.155,0.043,-3.607,0,0.002,"1","-",46654353,46685963,"POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]","1:46654353-46685963"
"ENSG00000117480",300.12,0.609,0.078,7.775,0,0,"1","+",46859936,46879517,"FAAH","fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]","1:46859936-46879517"
"ENSG00000079277",350.98,-0.134,0.052,-2.583,0.01,0.041,"1","-",47023089,47051643,"MKNK1","MAP kinase interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]","1:47023089-47051643"
"ENSG00000154198",48.9,0.546,0.125,4.361,0,0,"1","-",47308766,47366109,"CYP4Z2P","cytochrome P450 family 4 subfamily Z member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:24426]","1:47308766-47366109"
"ENSG00000186377",88.546,0.555,0.095,5.826,0,0,"1","+",47427035,47516422,"CYP4X1","cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]","1:47427035-47516422"
"ENSG00000123473",353.665,0.294,0.06,4.906,0,0,"1","-",47715810,47779819,"STIL","SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:HGNC:10879]","1:47715810-47779819"
"ENSG00000186564",92.456,-0.516,0.088,-5.852,0,0,"1","+",47901688,47906363,"FOXD2","forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803]","1:47901688-47906363"
"ENSG00000215887",4.431,-0.672,0.251,-2.677,0.007,0.032,"1","+",50307492,50312072,"ZNF859P","zinc finger protein 859, pseudogene [Source:HGNC Symbol;Acc:HGNC:34507]","1:50307492-50312072"
"ENSG00000123080",307.23,-0.365,0.053,-6.905,0,0,"1","+",51426416,51440305,"CDKN2C","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) [Source:HGNC Symbol;Acc:HGNC:1789]","1:51426416-51440305"
"ENSG00000085831",1659.165,0.218,0.047,4.653,0,0,"1","-",51752929,51763662,"TTC39A","tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]","1:51752929-51763662"
"ENSG00000261664",30.59,0.593,0.147,4.033,0,0,"1","+",51795325,51800996,"TTC39A-AS1","TTC39A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40851]","1:51795325-51800996"
"ENSG00000085832",586.357,0.373,0.069,5.436,0,0,"1","-",51819934,51984913,"EPS15","epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]","1:51819934-51984913"
"ENSG00000117859",1416.979,0.314,0.048,6.492,0,0,"1","+",52042850,52254141,"OSBPL9","oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]","1:52042850-52254141"
"ENSG00000162377",194.412,0.457,0.086,5.329,0,0,"1","-",53152507,53164038,"COA7","cytochrome c oxidase assembly factor 7 (putative) [Source:HGNC Symbol;Acc:HGNC:25716]","1:53152507-53164038"
"ENSG00000162378",468.897,0.468,0.089,5.271,0,0,"1","+",53192125,53287401,"ZYG11B","zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:25820]","1:53192125-53287401"
"ENSG00000116171",962.274,0.208,0.04,5.241,0,0,"1","+",53392900,53517375,"SCP2","sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]","1:53392900-53517375"
